Time,U,V,W,U Avg,V Avg,W Avg,U'=U - U avg,V'=V - V avg,W'=W - W avg,Octant,,Octant ID,+1,-1,+2,-2,+3,-3,+4,-4
252.32,30.05,4.16,-0.7,,,,2.743466465,4.111669524,-0.807577744,-1,,,,,,,,,,
252.33,33,4.78,-0.51,,,,5.693466465,4.731669524,-0.617577744,-1,,,,,,,,,,
252.34,29.28,5.98,-1.46,,,,1.973466465,5.931669524,-1.567577744,-1,,,,,,,,,,
252.35,26.64,5.91,-1.41,,,,-0.666533535,5.861669524,-1.517577744,-2,,,,,,,,,,
252.36,29.43,5.22,-1.43,,,,2.123466465,5.171669524,-1.537577744,-1,,,,,,,,,,
252.37,32.22,4.54,-1.46,,,,4.913466465,4.491669524,-1.567577744,-1,,,,,,,,,,
252.38,31.18,3.1,-1.19,,,,3.873466465,3.051669524,-1.297577744,-1,,,,,,,,,,
252.39,30.16,1.67,-0.93,,,,2.853466465,1.621669524,-1.037577744,-1,,,,,,,,,,
252.4,29.66,2.33,-0.93,,,,2.353466465,2.281669524,-1.037577744,-1,,,,,,,,,,
252.41,28.52,1.53,-0.44,,,,1.213466465,1.481669524,-0.547577744,-1,,,,,,,,,,
252.42,30.21,3.19,-0.39,,,,2.903466465,3.141669524,-0.497577744,-1,,,,,,,,,,
252.43,31.9,4.85,-0.35,,,,4.593466465,4.801669524,-0.457577744,-1,,,,,,,,,,
252.44,32.97,5.18,-0.76,,,,5.663466465,5.131669524,-0.867577744,-1,,,,,,,,,,
252.45,30.97,1.48,-0.55,,,,3.663466465,1.431669524,-0.657577744,-1,,,,,,,,,,
252.46,28.97,-2.21,-0.06,,,,1.663466465,-2.258330476,-0.167577744,-4,,,,,,,,,,
252.47,31.5,1.65,-0.3,,,,4.193466465,1.601669524,-0.407577744,-1,,,,,,,,,,
252.48,32.53,-0.54,-0.99,,,,5.223466465,-0.588330476,-1.097577744,-4,,,,,,,,,,
252.49,25.94,0.15,-0.96,,,,-1.366533535,0.101669524,-1.067577744,-2,,,,,,,,,,
252.5,27.2,1.37,-0.73,,,,-0.106533535,1.321669524,-0.837577744,-2,,,,,,,,,,
252.51,30.12,3.11,-0.28,,,,2.813466465,3.061669524,-0.387577744,-1,,,,,,,,,,
252.52,31.67,-0.12,-1.65,,,,4.363466465,-0.168330476,-1.757577744,-4,,,,,,,,,,
252.53,31.73,-0.12,-2.58,,,,4.423466465,-0.168330476,-2.687577744,-4,,,,,,,,,,
252.54,31.79,-0.13,-3.23,,,,4.483466465,-0.178330476,-3.337577744,-4,,,,,,,,,,
252.55,31.04,1.41,-3.22,,,,3.733466465,1.361669524,-3.327577744,-1,,,,,,,,,,
252.56,30.3,0.24,-3.09,,,,2.993466465,0.191669524,-3.197577744,-1,,,,,,,,,,
252.57,29.51,-2.39,-2.78,,,,2.203466465,-2.438330476,-2.887577744,-4,,,,,,,,,,
252.58,32.28,-4.1,-3.13,,,,4.973466465,-4.148330476,-3.237577744,-4,,,,,,,,,,
252.59,32.06,-3.24,-2.63,,,,4.753466465,-3.288330476,-2.737577744,-4,,,,,,,,,,
252.6,28.76,-1.57,-2.14,,,,1.453466465,-1.618330476,-2.247577744,-4,,,,,,,,,,
252.61,25.72,-2.89,-1.25,,,,-1.586533535,-2.938330476,-1.357577744,-3,,,,,,,,,,
252.62,29.35,-3.55,-0.46,,,,2.043466465,-3.598330476,-0.567577744,-4,,,,,,,,,,
252.63,28.36,0.54,-0.15,,,,1.053466465,0.491669524,-0.257577744,-1,,,,,,,,,,
252.64,30.14,3.13,-1.04,,,,2.833466465,3.081669524,-1.147577744,-1,,,,,,,,,,
252.65,30.57,1.04,-1.27,,,,3.263466465,0.991669524,-1.377577744,-1,,,,,,,,,,
252.66,25.94,-1.18,-1.7,,,,-1.366533535,-1.228330476,-1.807577744,-3,,,,,,,,,,
252.67,29.31,0.97,-2.03,,,,2.003466465,0.921669524,-2.137577744,-1,,,,,,,,,,
252.68,29.51,0.51,-2.21,,,,2.203466465,0.461669524,-2.317577744,-1,,,,,,,,,,
252.69,29.71,0.06,-2.04,,,,2.403466465,0.011669524,-2.147577744,-1,,,,,,,,,,
252.7,29.19,1.97,-1.87,,,,1.883466465,1.921669524,-1.977577744,-1,,,,,,,,,,
252.71,29.59,0.63,-1.43,,,,2.283466465,0.581669524,-1.537577744,-1,,,,,,,,,,
252.72,30.09,-0.66,-1.31,,,,2.783466465,-0.708330476,-1.417577744,-4,,,,,,,,,,
252.73,30.59,-1.97,-1.21,,,,3.283466465,-2.018330476,-1.317577744,-4,,,,,,,,,,
252.74,31.77,-1.93,-1.14,,,,4.463466465,-1.978330476,-1.247577744,-4,,,,,,,,,,
252.75,32.53,0.98,-1.25,,,,5.223466465,0.931669524,-1.357577744,-1,,,,,,,,,,
252.76,33.3,3.9,-1.37,,,,5.993466465,3.851669524,-1.477577744,-1,,,,,,,,,,
252.77,33.05,2.92,-2.4,,,,5.743466465,2.871669524,-2.507577744,-1,,,,,,,,,,
252.78,32.48,3.13,-2.4,,,,5.173466465,3.081669524,-2.507577744,-1,,,,,,,,,,
252.79,31.84,3.21,-1.5,,,,4.533466465,3.161669524,-1.607577744,-1,,,,,,,,,,
252.8,30.04,4.11,-0.61,,,,2.733466465,4.061669524,-0.717577744,-1,,,,,,,,,,
252.81,28.25,5.33,1.18,,,,0.943466465,5.281669524,1.072422256,+1,,,,,,,,,,
252.82,30.69,6.72,1.72,,,,3.383466465,6.671669524,1.612422256,+1,,,,,,,,,,
252.83,33.14,8.12,2.26,,,,5.833466465,8.071669524,2.152422256,+1,,,,,,,,,,
252.84,28.94,7.08,1.83,,,,1.633466465,7.031669524,1.722422256,+1,,,,,,,,,,
252.85,25.76,4.64,1.89,,,,-1.546533535,4.591669524,1.782422256,+2,,,,,,,,,,
252.86,26.51,2.21,1.97,,,,-0.796533535,2.161669524,1.862422256,+2,,,,,,,,,,
252.87,27.27,-1.6,2.04,,,,-0.036533535,-1.648330476,1.932422256,+3,,,,,,,,,,
252.88,32.98,-4.5,1.99,,,,5.673466465,-4.548330476,1.882422256,+4,,,,,,,,,,
252.89,30.12,-3.05,2.02,,,,2.813466465,-3.098330476,1.912422256,+4,,,,,,,,,,
252.9,31.54,-0.06,-0.17,,,,4.233466465,-0.108330476,-0.277577744,-4,,,,,,,,,,
252.91,32.96,-3.57,-1.55,,,,5.653466465,-3.618330476,-1.657577744,-4,,,,,,,,,,
252.92,32.91,-3.9,-2.07,,,,5.603466465,-3.948330476,-2.177577744,-4,,,,,,,,,,
252.93,32.22,-4.67,-2.54,,,,4.913466465,-4.718330476,-2.647577744,-4,,,,,,,,,,
252.94,31.54,-6.09,-2.7,,,,4.233466465,-6.138330476,-2.807577744,-4,,,,,,,,,,
252.95,31.31,-6.74,-2.39,,,,4.003466465,-6.788330476,-2.497577744,-4,,,,,,,,,,
252.96,28.98,-7.01,-2.08,,,,1.673466465,-7.058330476,-2.187577744,-4,,,,,,,,,,
252.97,26.66,-4.07,-1.29,,,,-0.646533535,-4.118330476,-1.397577744,-3,,,,,,,,,,
252.98,28.11,-1.13,-1.81,,,,0.803466465,-1.178330476,-1.917577744,-4,,,,,,,,,,
252.99,27.38,-4.21,-1.55,,,,0.073466465,-4.258330476,-1.657577744,-4,,,,,,,,,,
253,25.7,-5.53,-0.27,,,,-1.606533535,-5.578330476,-0.377577744,-3,,,,,,,,,,
253.01,23.82,-5.96,1.04,,,,-3.486533535,-6.008330476,0.932422256,+3,,,,,,,,,,
253.02,21.95,-5.23,2.36,,,,-5.356533535,-5.278330476,2.252422256,+3,,,,,,,,,,
253.03,28.18,-4.5,2.38,,,,0.873466465,-4.548330476,2.272422256,+4,,,,,,,,,,
253.04,29.49,-4.21,2.42,,,,2.183466465,-4.258330476,2.312422256,+4,,,,,,,,,,
253.05,31.13,-3.29,1.48,,,,3.823466465,-3.338330476,1.372422256,+4,,,,,,,,,,
253.06,29.64,-4.75,2.37,,,,2.333466465,-4.798330476,2.262422256,+4,,,,,,,,,,
253.07,30.38,-2.59,1.93,,,,3.073466465,-2.638330476,1.822422256,+4,,,,,,,,,,
253.08,26.87,-0.43,3.05,,,,-0.436533535,-0.478330476,2.942422256,+3,,,,,,,,,,
253.09,25.65,3.04,3.59,,,,-1.656533535,2.991669524,3.482422256,+2,,,,,,,,,,
253.1,26.26,1.3,1.71,,,,-1.046533535,1.251669524,1.602422256,+2,,,,,,,,,,
253.11,28.12,2.69,-0.16,,,,0.813466465,2.641669524,-0.267577744,-1,,,,,,,,,,
253.12,29.98,1.99,1.98,,,,2.673466465,1.941669524,1.872422256,+1,,,,,,,,,,
253.13,31.85,1.82,-0.07,,,,4.543466465,1.771669524,-0.177577744,-1,,,,,,,,,,
253.14,28.36,1.22,-2.12,,,,1.053466465,1.171669524,-2.227577744,-1,,,,,,,,,,
253.15,24.45,2.18,-1.26,,,,-2.856533535,2.131669524,-1.367577744,-2,,,,,,,,,,
253.16,25.15,-1.26,-0.63,,,,-2.156533535,-1.308330476,-0.737577744,-3,,,,,,,,,,
253.17,25.6,-2.47,0.27,,,,-1.706533535,-2.518330476,0.162422256,+3,,,,,,,,,,
253.18,27.88,-4.1,0.1,,,,0.573466465,-4.148330476,-0.007577744,-4,,,,,,,,,,
253.19,26.01,-4.61,-0.51,,,,-1.296533535,-4.658330476,-0.617577744,-3,,,,,,,,,,
253.2,24.19,-1.46,1.02,,,,-3.116533535,-1.508330476,0.912422256,+3,,,,,,,,,,
253.21,22.38,0.41,2.2,,,,-4.926533535,0.361669524,2.092422256,+2,,,,,,,,,,
253.22,26.06,1.65,1.88,,,,-1.246533535,1.601669524,1.772422256,+2,,,,,,,,,,
253.23,29.08,0.38,1.51,,,,1.773466465,0.331669524,1.402422256,+1,,,,,,,,,,
253.24,25.24,-0.26,0.31,,,,-2.066533535,-0.308330476,0.202422256,+3,,,,,,,,,,
253.25,26.43,1.77,-0.64,,,,-0.876533535,1.721669524,-0.747577744,-2,,,,,,,,,,
253.26,27.63,3.81,-1.6,,,,0.323466465,3.761669524,-1.707577744,-1,,,,,,,,,,
253.27,28.67,2.62,-0.2,,,,1.363466465,2.571669524,-0.307577744,-1,,,,,,,,,,
253.28,29.71,1.44,1.2,,,,2.403466465,1.391669524,1.092422256,+1,,,,,,,,,,
253.29,28.77,0.24,0.63,,,,1.463466465,0.191669524,0.522422256,+1,,,,,,,,,,
253.3,27.84,-0.94,0.06,,,,0.533466465,-0.988330476,-0.047577744,-4,,,,,,,,,,
253.31,28.99,1.85,-0.01,,,,1.683466465,1.801669524,-0.117577744,-1,,,,,,,,,,
253.32,28.41,0.45,0.02,,,,1.103466465,0.401669524,-0.087577744,-1,,,,,,,,,,
253.33,26.35,-2.94,0.24,,,,-0.956533535,-2.988330476,0.132422256,+3,,,,,,,,,,
253.34,25.5,-4.4,-0.36,,,,-1.806533535,-4.448330476,-0.467577744,-3,,,,,,,,,,
253.35,24.66,-5.27,-0.97,,,,-2.646533535,-5.318330476,-1.077577744,-3,,,,,,,,,,
253.36,23.77,-4.64,-0.27,,,,-3.536533535,-4.688330476,-0.377577744,-3,,,,,,,,,,
253.37,27.11,-4.02,0.52,,,,-0.196533535,-4.068330476,0.412422256,+3,,,,,,,,,,
253.38,29.54,-1.52,1.18,,,,2.233466465,-1.568330476,1.072422256,+4,,,,,,,,,,
253.39,28.47,-0.66,1.07,,,,1.163466465,-0.708330476,0.962422256,+4,,,,,,,,,,
253.4,27.41,0.19,0.97,,,,0.103466465,0.141669524,0.862422256,+1,,,,,,,,,,
253.41,28.76,0.44,-0.31,,,,1.453466465,0.391669524,-0.417577744,-1,,,,,,,,,,
253.42,27.09,-1.24,0.37,,,,-0.216533535,-1.288330476,0.262422256,+3,,,,,,,,,,
253.43,25.29,-3.13,0.94,,,,-2.016533535,-3.178330476,0.832422256,+3,,,,,,,,,,
253.44,25.83,-2.24,0.88,,,,-1.476533535,-2.288330476,0.772422256,+3,,,,,,,,,,
253.45,26.37,-1.36,0.83,,,,-0.936533535,-1.408330476,0.722422256,+3,,,,,,,,,,
253.46,28.61,-2.46,0.55,,,,1.303466465,-2.508330476,0.442422256,+4,,,,,,,,,,
253.47,30.86,-3.57,0.27,,,,3.553466465,-3.618330476,0.162422256,+4,,,,,,,,,,
253.48,28.55,-4.15,0.11,,,,1.243466465,-4.198330476,0.002422256,+4,,,,,,,,,,
253.49,26.24,-4.74,-0.05,,,,-1.066533535,-4.788330476,-0.157577744,-3,,,,,,,,,,
253.5,29.76,-1.04,-0.87,,,,2.453466465,-1.088330476,-0.977577744,-4,,,,,,,,,,
253.51,31.49,-2.05,-0.82,,,,4.183466465,-2.098330476,-0.927577744,-4,,,,,,,,,,
253.52,28.06,-1.03,0.48,,,,0.753466465,-1.078330476,0.372422256,+4,,,,,,,,,,
253.53,28.61,-3.4,-0.94,,,,1.303466465,-3.448330476,-1.047577744,-4,,,,,,,,,,
253.54,29.26,-0.05,-1.04,,,,1.953466465,-0.098330476,-1.147577744,-4,,,,,,,,,,
253.55,28.91,-1,-0.91,,,,1.603466465,-1.048330476,-1.017577744,-4,,,,,,,,,,
253.56,28.56,-1.96,-0.78,,,,1.253466465,-2.008330476,-0.887577744,-4,,,,,,,,,,
253.57,30.39,-3.35,-1.63,,,,3.083466465,-3.398330476,-1.737577744,-4,,,,,,,,,,
253.58,28.2,-4.32,-0.37,,,,0.893466465,-4.368330476,-0.477577744,-4,,,,,,,,,,
253.59,28.25,-3.55,0.74,,,,0.943466465,-3.598330476,0.632422256,+4,,,,,,,,,,
253.6,30.34,-2.79,0.12,,,,3.033466465,-2.838330476,0.012422256,+4,,,,,,,,,,
253.61,32.44,-0.28,-0.49,,,,5.133466465,-0.328330476,-0.597577744,-4,,,,,,,,,,
253.62,27.37,-3.31,0.21,,,,0.063466465,-3.358330476,0.102422256,+4,,,,,,,,,,
253.63,27.52,-1.59,-0.94,,,,0.213466465,-1.638330476,-1.047577744,-4,,,,,,,,,,
253.64,24.81,-0.27,-0.83,,,,-2.496533535,-0.318330476,-0.937577744,-3,,,,,,,,,,
253.65,25.6,-0.27,-0.54,,,,-1.706533535,-0.318330476,-0.647577744,-3,,,,,,,,,,
253.66,26.39,-0.27,-0.26,,,,-0.916533535,-0.318330476,-0.367577744,-3,,,,,,,,,,
253.67,23.47,0.35,0.46,,,,-3.836533535,0.301669524,0.352422256,+2,,,,,,,,,,
253.68,26.8,3.29,0.57,,,,-0.506533535,3.241669524,0.462422256,+2,,,,,,,,,,
253.69,27.75,0.07,0.32,,,,0.443466465,0.021669524,0.212422256,+1,,,,,,,,,,
253.7,28.72,-3.15,0.08,,,,1.413466465,-3.198330476,-0.027577744,-4,,,,,,,,,,
253.71,30.75,-4.14,-0.06,,,,3.443466465,-4.188330476,-0.167577744,-4,,,,,,,,,,
253.72,30.37,0.13,0.35,,,,3.063466465,0.081669524,0.242422256,+1,,,,,,,,,,
253.73,30.48,0.38,0.05,,,,3.173466465,0.331669524,-0.057577744,-1,,,,,,,,,,
253.74,26.87,0,-0.05,,,,-0.436533535,-0.048330476,-0.157577744,-3,,,,,,,,,,
253.75,26.39,-2.15,0.21,,,,-0.916533535,-2.198330476,0.102422256,+3,,,,,,,,,,
253.76,26.48,-0.07,0.31,,,,-0.826533535,-0.118330476,0.202422256,+3,,,,,,,,,,
253.77,26.57,2,0.41,,,,-0.736533535,1.951669524,0.302422256,+2,,,,,,,,,,
253.78,28.18,0.15,0,,,,0.873466465,0.101669524,-0.107577744,-1,,,,,,,,,,
253.79,27.48,2.73,0.15,,,,0.173466465,2.681669524,0.042422256,+1,,,,,,,,,,
253.8,26.37,1.85,-0.24,,,,-0.936533535,1.801669524,-0.347577744,-2,,,,,,,,,,
253.81,25.7,-1.55,-0.68,,,,-1.606533535,-1.598330476,-0.787577744,-3,,,,,,,,,,
253.82,27.79,1.24,-0.49,,,,0.483466465,1.191669524,-0.597577744,-1,,,,,,,,,,
253.83,31.61,1.43,-0.49,,,,4.303466465,1.381669524,-0.597577744,-1,,,,,,,,,,
253.84,31.2,-0.94,-0.24,,,,3.893466465,-0.988330476,-0.347577744,-4,,,,,,,,,,
253.85,31.9,0.81,-1.05,,,,4.593466465,0.761669524,-1.157577744,-1,,,,,,,,,,
253.86,28.79,-0.46,-0.54,,,,1.483466465,-0.508330476,-0.647577744,-4,,,,,,,,,,
253.87,31.42,0.17,-1.31,,,,4.113466465,0.121669524,-1.417577744,-1,,,,,,,,,,
253.88,27.45,-0.97,-0.93,,,,0.143466465,-1.018330476,-1.037577744,-4,,,,,,,,,,
253.89,27.77,-1.52,-0.12,,,,0.463466465,-1.568330476,-0.227577744,-4,,,,,,,,,,
253.9,30,-0.78,0.1,,,,2.693466465,-0.828330476,-0.007577744,-4,,,,,,,,,,
253.91,30.52,-0.05,-0.6,,,,3.213466465,-0.098330476,-0.707577744,-4,,,,,,,,,,
253.92,27.59,2.47,-1,,,,0.283466465,2.421669524,-1.107577744,-1,,,,,,,,,,
253.93,24.89,1.27,-0.88,,,,-2.416533535,1.221669524,-0.987577744,-2,,,,,,,,,,
253.94,25.76,1.4,-0.9,,,,-1.546533535,1.351669524,-1.007577744,-2,,,,,,,,,,
253.95,26.64,1.54,-0.92,,,,-0.666533535,1.491669524,-1.027577744,-2,,,,,,,,,,
253.96,25.02,1.7,-0.35,,,,-2.286533535,1.651669524,-0.457577744,-2,,,,,,,,,,
253.97,25.83,1.62,-0.63,,,,-1.476533535,1.571669524,-0.737577744,-2,,,,,,,,,,
253.98,30.39,-3.97,-0.43,,,,3.083466465,-4.018330476,-0.537577744,-4,,,,,,,,,,
253.99,31.67,-1.14,-0.68,,,,4.363466465,-1.188330476,-0.787577744,-4,,,,,,,,,,
254,26.71,0.54,-1.22,,,,-0.596533535,0.491669524,-1.327577744,-2,,,,,,,,,,
254.01,25.69,1.22,-1.13,,,,-1.616533535,1.171669524,-1.237577744,-2,,,,,,,,,,
254.02,24.43,-1.95,-0.54,,,,-2.876533535,-1.998330476,-0.647577744,-3,,,,,,,,,,
254.03,24.51,-1.41,-0.38,,,,-2.796533535,-1.458330476,-0.487577744,-3,,,,,,,,,,
254.04,24.53,-1.27,-0.31,,,,-2.776533535,-1.318330476,-0.417577744,-3,,,,,,,,,,
254.05,28.76,0.71,0.03,,,,1.453466465,0.661669524,-0.077577744,-1,,,,,,,,,,
254.06,28.16,-3.62,-0.01,,,,0.853466465,-3.668330476,-0.117577744,-4,,,,,,,,,,
254.07,27.21,-2.41,-0.24,,,,-0.096533535,-2.458330476,-0.347577744,-3,,,,,,,,,,
254.08,28.38,-2.88,-0.08,,,,1.073466465,-2.928330476,-0.187577744,-4,,,,,,,,,,
254.09,28.56,2.7,0.46,,,,1.253466465,2.651669524,0.352422256,+1,,,,,,,,,,
254.1,24.04,1.27,1.87,,,,-3.266533535,1.221669524,1.762422256,+2,,,,,,,,,,
254.11,26.3,1.98,1.16,,,,-1.006533535,1.931669524,1.052422256,+2,,,,,,,,,,
254.12,25.42,0.57,1.02,,,,-1.886533535,0.521669524,0.912422256,+2,,,,,,,,,,
254.13,24.62,2.39,0.89,,,,-2.686533535,2.341669524,0.782422256,+2,,,,,,,,,,
254.14,27.95,3.7,0.6,,,,0.643466465,3.651669524,0.492422256,+1,,,,,,,,,,
254.15,24.85,1.98,0.63,,,,-2.456533535,1.931669524,0.522422256,+2,,,,,,,,,,
254.16,25.81,-1.09,1.53,,,,-1.496533535,-1.138330476,1.422422256,+3,,,,,,,,,,
254.17,25.83,2.08,2.29,,,,-1.476533535,2.031669524,2.182422256,+2,,,,,,,,,,
254.18,29.15,4.3,2.58,,,,1.843466465,4.251669524,2.472422256,+1,,,,,,,,,,
254.19,25.12,4.96,2.87,,,,-2.186533535,4.911669524,2.762422256,+2,,,,,,,,,,
254.2,21.09,6.56,3.2,,,,-6.216533535,6.511669524,3.092422256,+2,,,,,,,,,,
254.21,24.87,6.83,4.03,,,,-2.436533535,6.781669524,3.922422256,+2,,,,,,,,,,
254.22,24.05,8.01,4.36,,,,-3.256533535,7.961669524,4.252422256,+2,,,,,,,,,,
254.23,26.91,7.36,4.38,,,,-0.396533535,7.311669524,4.272422256,+2,,,,,,,,,,
254.24,27.54,6.16,4.77,,,,0.233466465,6.111669524,4.662422256,+1,,,,,,,,,,
254.25,24.36,4.06,4.46,,,,-2.946533535,4.011669524,4.352422256,+2,,,,,,,,,,
254.26,27.78,1.96,3.79,,,,0.473466465,1.911669524,3.682422256,+1,,,,,,,,,,
254.27,31.2,-1.04,2.85,,,,3.893466465,-1.088330476,2.742422256,+4,,,,,,,,,,
254.28,28.26,0.23,1.92,,,,0.953466465,0.181669524,1.812422256,+1,,,,,,,,,,
254.29,25.33,1.51,0.71,,,,-1.976533535,1.461669524,0.602422256,+2,,,,,,,,,,
254.3,22.62,2.51,1.65,,,,-4.686533535,2.461669524,1.542422256,+2,,,,,,,,,,
254.31,23.3,3.51,2.71,,,,-4.006533535,3.461669524,2.602422256,+2,,,,,,,,,,
254.32,23.99,2.97,3.05,,,,-3.316533535,2.921669524,2.942422256,+2,,,,,,,,,,
254.33,22.75,0.8,2.97,,,,-4.556533535,0.751669524,2.862422256,+2,,,,,,,,,,
254.34,23.4,0.77,3.16,,,,-3.906533535,0.721669524,3.052422256,+2,,,,,,,,,,
254.35,29.03,0.01,2.3,,,,1.723466465,-0.038330476,2.192422256,+4,,,,,,,,,,
254.36,27.84,-0.03,1.45,,,,0.533466465,-0.078330476,1.342422256,+4,,,,,,,,,,
254.37,27.78,-0.96,-0.13,,,,0.473466465,-1.008330476,-0.237577744,-4,,,,,,,,,,
254.38,27.73,-1.89,-1.72,,,,0.423466465,-1.938330476,-1.827577744,-4,,,,,,,,,,
254.39,28.46,-0.99,-1.29,,,,1.153466465,-1.038330476,-1.397577744,-4,,,,,,,,,,
254.4,29.19,-0.1,-0.86,,,,1.883466465,-0.148330476,-0.967577744,-4,,,,,,,,,,
254.41,25.02,-0.46,-0.23,,,,-2.286533535,-0.508330476,-0.337577744,-3,,,,,,,,,,
254.42,26.69,0.17,0.24,,,,-0.616533535,0.121669524,0.132422256,+2,,,,,,,,,,
254.43,31.06,-2.85,0.7,,,,3.753466465,-2.898330476,0.592422256,+4,,,,,,,,,,
254.44,28.83,-4.12,1.05,,,,1.523466465,-4.168330476,0.942422256,+4,,,,,,,,,,
254.45,33.36,-4.41,-0.07,,,,6.053466465,-4.458330476,-0.177577744,-4,,,,,,,,,,
254.46,31.1,-4.7,0.49,,,,3.793466465,-4.748330476,0.382422256,+4,,,,,,,,,,
254.47,26.28,-3.85,-0.38,,,,-1.026533535,-3.898330476,-0.487577744,-3,,,,,,,,,,
254.48,25.36,-2.84,-0.6,,,,-1.946533535,-2.888330476,-0.707577744,-3,,,,,,,,,,
254.49,29.06,1.71,-0.12,,,,1.753466465,1.661669524,-0.227577744,-1,,,,,,,,,,
254.5,28.56,2.38,-0.28,,,,1.253466465,2.331669524,-0.387577744,-1,,,,,,,,,,
254.51,29.61,1.39,-1.14,,,,2.303466465,1.341669524,-1.247577744,-1,,,,,,,,,,
254.52,27.06,0.99,-0.92,,,,-0.246533535,0.941669524,-1.027577744,-2,,,,,,,,,,
254.53,24.51,0.6,-0.71,,,,-2.796533535,0.551669524,-0.817577744,-2,,,,,,,,,,
254.54,21.55,-2,0.06,,,,-5.756533535,-2.048330476,-0.047577744,-3,,,,,,,,,,
254.55,23.03,-0.7,-0.32,,,,-4.276533535,-0.748330476,-0.427577744,-3,,,,,,,,,,
254.56,30.41,0.01,1.88,,,,3.103466465,-0.038330476,1.772422256,+4,,,,,,,,,,
254.57,26.72,-0.34,0.78,,,,-0.586533535,-0.388330476,0.672422256,+3,,,,,,,,,,
254.58,29.31,-1.44,0.62,,,,2.003466465,-1.488330476,0.512422256,+4,,,,,,,,,,
254.59,27.85,-0.14,0.17,,,,0.543466465,-0.188330476,0.062422256,+4,,,,,,,,,,
254.6,26.39,1.16,-0.27,,,,-0.916533535,1.111669524,-0.377577744,-2,,,,,,,,,,
254.61,27.73,0.77,0.3,,,,0.423466465,0.721669524,0.192422256,+1,,,,,,,,,,
254.62,27.02,-3.84,0.12,,,,-0.286533535,-3.888330476,0.012422256,+3,,,,,,,,,,
254.63,27.37,-1.53,0.21,,,,0.063466465,-1.578330476,0.102422256,+4,,,,,,,,,,
254.64,30,3.94,-1.19,,,,2.693466465,3.891669524,-1.297577744,-1,,,,,,,,,,
254.65,30.15,3.2,-2.24,,,,2.843466465,3.151669524,-2.347577744,-1,,,,,,,,,,
254.66,30.3,2.47,-2.58,,,,2.993466465,2.421669524,-2.687577744,-1,,,,,,,,,,
254.67,30.1,4.64,-2,,,,2.793466465,4.591669524,-2.107577744,-1,,,,,,,,,,
254.68,28.37,6.15,-1.43,,,,1.063466465,6.101669524,-1.537577744,-1,,,,,,,,,,
254.69,26.64,6.41,0.06,,,,-0.666533535,6.361669524,-0.047577744,-2,,,,,,,,,,
254.7,32.53,4.36,-1.57,,,,5.223466465,4.311669524,-1.677577744,-1,,,,,,,,,,
254.71,30.09,2.31,-2.18,,,,2.783466465,2.261669524,-2.287577744,-1,,,,,,,,,,
254.72,28.16,0.93,-1.53,,,,0.853466465,0.881669524,-1.637577744,-1,,,,,,,,,,
254.73,31.85,-0.71,-2.06,,,,4.543466465,-0.758330476,-2.167577744,-4,,,,,,,,,,
254.74,30.86,-1.55,-2.39,,,,3.553466465,-1.598330476,-2.497577744,-4,,,,,,,,,,
254.75,32.17,0.38,-2.35,,,,4.863466465,0.331669524,-2.457577744,-1,,,,,,,,,,
254.76,31.13,1.38,-2,,,,3.823466465,1.331669524,-2.107577744,-1,,,,,,,,,,
254.77,32.14,1.71,-1.66,,,,4.833466465,1.661669524,-1.767577744,-1,,,,,,,,,,
254.78,30.61,2.46,-0.73,,,,3.303466465,2.411669524,-0.837577744,-1,,,,,,,,,,
254.79,29.34,2.65,-0.3,,,,2.033466465,2.601669524,-0.407577744,-1,,,,,,,,,,
254.8,28.08,2.85,0.13,,,,0.773466465,2.801669524,0.022422256,+1,,,,,,,,,,
254.81,31.22,-3.46,-0.34,,,,3.913466465,-3.508330476,-0.447577744,-4,,,,,,,,,,
254.82,29.65,-0.3,-0.1,,,,2.343466465,-0.348330476,-0.207577744,-4,,,,,,,,,,
254.83,29.49,0.91,-0.8,,,,2.183466465,0.861669524,-0.907577744,-1,,,,,,,,,,
254.84,31.82,-3.58,-0.84,,,,4.513466465,-3.628330476,-0.947577744,-4,,,,,,,,,,
254.85,29.78,-4.17,-0.81,,,,2.473466465,-4.218330476,-0.917577744,-4,,,,,,,,,,
254.86,31.47,-4.95,-0.95,,,,4.163466465,-4.998330476,-1.057577744,-4,,,,,,,,,,
254.87,33.16,-3.74,-1.09,,,,5.853466465,-3.788330476,-1.197577744,-4,,,,,,,,,,
254.88,26.3,-2.53,0.37,,,,-1.006533535,-2.578330476,0.262422256,+3,,,,,,,,,,
254.89,29.73,-4.13,-0.36,,,,2.423466465,-4.178330476,-0.467577744,-4,,,,,,,,,,
254.9,30.48,-5.35,-1.57,,,,3.173466465,-5.398330476,-1.677577744,-4,,,,,,,,,,
254.91,31.58,-5.3,-2.17,,,,4.273466465,-5.348330476,-2.277577744,-4,,,,,,,,,,
254.92,30.04,-3.96,-1.79,,,,2.733466465,-4.008330476,-1.897577744,-4,,,,,,,,,,
254.93,30.54,-2.62,-1.33,,,,3.233466465,-2.668330476,-1.437577744,-4,,,,,,,,,,
254.94,31.04,0,-0.87,,,,3.733466465,-0.048330476,-0.977577744,-4,,,,,,,,,,
254.95,28.47,-3.42,-0.68,,,,1.163466465,-3.468330476,-0.787577744,-4,,,,,,,,,,
254.96,30.7,-1.09,-1.67,,,,3.393466465,-1.138330476,-1.777577744,-4,,,,,,,,,,
